WORDNO,WORD
6248,"tarysi"
6249,"norėdamas"
6250,"kitam"
6251,"už"
6252,"kokį"
6253,"daiktą"
6254,"pritaryti"
6255,"?"
6256,"mo."
6257,"taip"
6258,"yra"
6259,"-"
6260,"ne"
6261,"taip"
6262,","
6263,"užties"
6264,","
6265,"tikrai"
6266,"."
6267,"nes"
6268,"tatai"
6269,"ne"
6270,"esti"
6271,"prisiekti"
6272,","
6273,"o"
6274,"jei"
6275,"ką"
6276,"daugiau"
6277,"pridėsi"
6278,","
6279,"tai"
6280,"jau"
6281,"bus"
6282,"piktai"
6283,"."
6284,"m."
6285,"kaip"
6286,"išpildysime"
6287,"trečią"
6288,"prisakymą"
6289,","
6290,"kuris"
6291,"liepia"
6292,"šventes"
6293,","
6294,"švęsti"
6295,"?"
6296,"mo."
6297,"rodydami"
6298,"viršutiniais"
6299,"darbais"
6300,"tikėjimą"
6301,","
6302,"ir"
6303,"meilę"
6304,"kurią"
6305,"ant"
6306,"širdies"
6307,"turime"
6308,"-"
6309,"ne"
6310,"dirbdami"
6311,"tą"
6312,"dieną"
6313,"šventės"
6314,"’"
6315,"klausydami"
6316,"mišios"
6317,","
6318,"kaip"
6319,"bažnyčia"
6320,"Dievo"
6321,"liepia"
6322,"-"
6323,"su"
6324,"nobažnumu"
6325,","
6326,"ir"
6327,"pilnumu"
6328,","
6329,"liepdami"
6330,"idant"
6331,"ir"
6332,"tie"
6333,"kurie"
6334,"mūsų"
6335,"valdžioje"
6336,"yra"
6337,","
6338,"teipajeg"
6339,"darytų"
6340,"."
6341,"m."
6342,"ką"
6343,"daugesnį"
6344,"?"
6345,"mo."
6346,"turėtumbime,turėtumėme"
6347,"vėl"
6348,","
6349,"tą"
6350,"visą"
6351,"dieną"
6352,"ant"
6353,"to"
6354,"pagręžti"
6355,"iš"
6356,"kur"
6357,"platintųsi"
6358,"liaupsė"
6359,"Dievo"
6360,","
6361,"kaip"
6362,"tai"
6363,"destis"
6364,","
6365,"meldžiantis"
6366,","
6367,"skaitant"
6368,","
6369,"knygas"
6370,"nobažnas"
6371,","
6372,"darant"
6373,"darbus"
6374,"mielaširdingus"
6375,"."
6376,"įgraudinimas"
6377,"."
6378,"atminkite"
6379,"gi"
6380,"krikščionys"
6381,"viežlyvai"
6382,","
6383,"ir"
6384,"patogiai"
6385,"šventes"
6386,"garbinti"
6387,","
6388,"ir"
6389,"saugoti"
6390,"-"
6391,"idant"
6392,"vėl"
6393,"Viešpatis"
6394,"Dievas"
6395,"švenčiumpi"
6396,"anumpi"
6397,"dangujumpi"
6398,","
6399,"amžino"
6400,"atilsėjimo"
6401,"jus"
6402,"nugabentų"
6403,","
6404,"ir"
6405,"pralydėtų"
6406,"."
6407,"ir"
6408,"bijokitės"
6409,","
6410,"idant"
6411,"Viešpatis"
6412,"Dievas"
6413,"ne"
6414,"perleistų"
6415,"ko"
6416,"pikto"
6417,"ant"
6418,"jūsų"
6419,","
6420,"jūs"
6421,"kurie"
6422,"šventas"
6423,"dienas"
6424,"ant"
6425,"piktų"
6426,"darbų"
6427,"apgręžėte"
6428,","
6429,"ir"
6430,"ant"
6431,"niekaniekių"
6432,"to"
6433,"pasaulio"
6434,"."
6435,"m."
6436,"kaip"
6437,"išpildysime"
6438,"ketvirtą"
6439,"prisakymą"
6440,","
6441,"apie"
6442,"mylėjimą"
6443,"tėvo"
6444,"ir"
6445,"motinos"
6446,"?"
6447,"mo."
6448,"turime"
6449,"jų"
6450,"klausyti"
6451,","
6452,"turėti"
6453,"juos"
6454,"pagerbime"
6455,","
6456,"tarnauti"
6457,"jiems"
6458,","
6459,"ir"
6460,"pašelpti"
6461,"juos"
6462,"."
6463,"m."
6464,"jei"
6465,"tau"
6466,"tėvas"
6467,"tavas"
6468,"lieptų"
6469,"kokią"
6470,"netiesą"
6471,"byloti"
6472,","
6473,"arba"
6474,"ką"
6475,"subristi"
6476,"padėti"
6477,"."
6478,"jiems"
6479,"."
6480,"ką"
6481,"pikto"
6482,"padaryti"
6483,","
6484,"turi"
6485,"gu"
6486,"tu"
6487,"jo"
6488,"tame"
6489,"klausyti"
6490,"?"
6491,"mo."
6492,"ne"
6493,"-"
6494,"nesa"
6495,"nedera"
6496,"piktame"
6497,"klausyti"
6498,"nei"
6499,"tėvo"
6500,","
6501,"nei"
6502,"motinos"
6503,","
6504,"jei"
6505,"kas"
6506,"būtų"
6507,"prieš"
6508,"valią"
6509,"Dievo"
6510,","
6511,"bet"
6512,"tiktai"
6513,"derančiuose"
6514,","
6515,"ir"
6516,"viežlyvuose"
6517,"daiktuose"
6518,"."
6519,"m."
6520,"keleriopi"
6521,"tėvai"
6522,"randasi"
6523,"?"
6524,"mo."
6525,"ketveriopi"
6526,"."
6527,"pirmiausiai"
6528,"prigimtieji"
6529,","
6530,"kurie"
6531,"mus"
6532,"pagimdė"
6533,","
6534,"teipajeg"
6535,"ir"
6536,"strujus"
6537,"."
6538,"antri"
6539,"tėvai"
6540,"pagalei"
6541,"dvasią"
6542,","
6543,"tai"
6544,"yra"
6545,"kunigai"
6546,","
6547,"pralotai"
6548,","
6549,"ir"
6550,"mokytojai"
6551,","
6552,"arba"
6553,"mistrai"
6554,"."
6555,"treti"
6556,"visi"
6557,"vyresnieji"
6558,","
6559,"karaliūs"
6560,","
6561,"storastos"
6562,","
6563,"etc"
6564,"-"
6565,"ketvirti"
6566,","
6567,"senieji"
6568,"žmonės"
6569,"drin"
6570,"jų"
6571,"senatvės"
6572,"-"
6573,"tuos"
6574,"visus"
6575,"turime"
6576,"mylėti"
6577,"pagalei"
6578,"luomą"
6579,"jų"
6580,"."
6581,"diedai"
6582,"."
6583,"stoną"
6584,"."
6585,"m."
6586,"ką"
6587,"turi"
6588,"daryti"
6589,"gerieji"
6590,"tėvai"
6591,"sūnums"
6592,"savo"
6593,"?"
6594,"mo."
6595,"turi"
6596,"juos"
6597,"auginti"
6598,"grausmėje"
6599,","
6600,"mokyti"
6601,"juos"
6602,"Dievo"
6603,"baimės"
6604,","
6605,"duoti"
6606,"juos"
6607,"ant"
6608,"mokslo"
6609,","
6610,"ne"
6611,"nartinti"
6612,","
6613,"nei"
6614,"vėl"
6615,"lepinti"
6616,","
6617,"tuo"
6618,"visu"
6619,"išmintingai"
6620,"vartoti"
6621,"."
6622,"m."
6623,"kaip"
6624,"turi"
6625,"šeimyna"
6626,","
6627,"kaimynai"
6628,","
6629,"ir"
6630,"tarnai"
6631,"po"
6632,"akimis"
6633,"viešpatų"
6634,"savų"
6635,"laikytis"
6636,","
6637,"ir"
6638,"gyventi"
6639,"?"
6640,"mo."
6641,"kaip"
6642,"sūnūs"
6643,"po"
6644,"akimis"
6645,"tėvų"
6646,"savų"
6647,","
6648,"nulenkdami"
6649,"juos"
6650,"-"
6651,"ir"
6652,"taip"
6653,"dirbti"
6654,"už"
6655,"akių"
6656,","
6657,"kaip"
6658,"ir"
6659,"po"
6660,"akimis"
6661,","
6662,"jei"
6663,"nori"
6664,"malonės"
6665,"Dievo"
6666,","
6667,"kuris"
6668,"visa"
6669,"regi"
6670,"."
6671,"m."
6672,"o"
6673,"Viešpatys?"
6674,"kaip"
6675,"turi"
6676,"su"
6677,"šeimyna"
6678,"laikytis"
6679,"?"
6680,"rūstinti"
6681,"."
6682,"pepinti"
6683,"."
6684,"elgtis"
6685,"."
6686,"gerbdami"
6687,"."
6688,"mo."
6689,"kaip"
6690,"tėvai"
6691,"su"
6692,"sūnumis"
6693,","
6694,"ir"
6695,"broliai"
6696,"Viešpatipi"
6697,"Jėzupi"
6698,"Kristupi"
6699,","
6700,"atmindami"
6701,"jog"
6702,"ir"
6703,"anie"
6704,"turi"
6705,"Viešpatį"
6706,"danguje"
6707,"."
6708,"m."
6709,"o"
6710,"penktą"
6711,"kaip"
6712,"užsaugosime"
6713,"?"
6714,"mo."
6715,"ne"
6716,"geisdami"
6717,","
6718,"nei"
6719,"darydami"
6720,","
6721,"artimam"
6722,"mūsų"
6723,"pikto"
6724,"nei"
6725,"žodžiu"
6726,","
6727,"nei"
6728,"darbu"
6729,"-"
6730,"atmindami"
6731,","
6732,"jog"
6733,"yra"
6734,"padarytas"
6735,"ant"
6736,"paveikslo"
6737,"Dievo"
6738,"."
6739,"m."
6740,"kaip"
6741,"turime"
6742,"saugoti"
6743,"šeštą"
6744,"prisakymą"
6745,","
6746,"kuris"
6747,"draudžia"
6748,"svetimoteriauti"
6749,"?"
6750,"mo"
6751,"sergėdamiesi"
6752,","
6753,"aplenkdami"
6754,","
6755,"ir"
6756,"vengdami"
6757,"visokių"
6758,"bjaurybių"
6759,","
6760,"neviežlyvumų"
6761,","
6762,"ne"
6763,"tiktai"
6764,"darbuose"
6765,","
6766,"bet"
6767,"ir"
6768,"minėdami"
6769,"."
6770,"abrozo"
6771,"."
6772,"prierauti"
6773,"."
6774,"žodžiuose"
6775,","
6776,"ir"
6777,"širdyje"
6778,","
6779,"kaip"
6780,"mums"
6781,"Viešpats"
6782,"devintame"
6783,"įsako"
6784,"."
6785,"m."
6786,"kokį"
6787,"vaistą"
6788,"turime"
6789,"sau"
6790,"gaminti"
6791,","
6792,"idant"
6793,"galėtumbime,galėtumėme"
6794,"šitą"
6795,"prisakymą"
6796,"išpildyti"
6797,"?"
6798,"mo."
6799,"yra"
6800,"ne"
6801,"maža"
6802,","
6803,"bet"
6804,"šitie"
6805,"penki"
6806,"didžiausi"
6807,"tarp"
6808,"kitų"
6809,"-"
6810,"pirmiausiai"
6811,"bereiktinai"
6812,"visados"
6813,"valgyti"
6814,","
6815,"ir"
6816,"gerti"
6817,"."
6818,"antra"
6819,","
6820,"vengti"
6821,"draugės"
6822,"piktos"
6823,"."
6824,"trečia"
6825,"ne"
6826,"skaityti"
6827,"knygų"
6828,"ne"
6829,"viežlyvų"
6830,","
6831,"ne"
6832,"kalbėti"
6833,"žodžių"
6834,","
6835,"nei"
6836,"giedoti"
6837,"giesmių"
6838,"gėdiškų"
6839,","
6840,"kiek"
6841,"primanant"
6842,"."
6843,"ketvirta"
6844,","
6845,"dažnai"
6846,"priimdinėti"
6847,"sakramentus"
6848,"."
6849,"penkta"
6850,","
6851,"čystatos"
6852,"pagirtaipi"
6853,"mergaipi"
6854,"Marijaipi"
6855,","
6856,"idant"
6857,"ją"
6858,"mums"
6859,"įgytų"
6860,"Viešpatipi"
6861,"Dieviepi"
6862,"melsti"
6863,"."
6864,"liekarstvą"
6865,"."
6866,"saugotis"
6867,"."
6868,"m."
6869,"kaip"
6870,"išpildysime"
6871,"sekmą"
6872,","
6873,"kuris"
6874,"ne"
6875,"liepia"
6876,"vogti"
6877,"?"
6878,"mo."
6879,"ne"
6880,"imdami"
6881,","
6882,"ir"
6883,"ne"
6884,"užturėdami"
6885,"svetimo"
6886,","
6887,"ne"
6888,"darydami"
6889,"žalos"
6890,","
6891,"nei"
6892,"viename"
6893,"turte"
6894,"jo"
6895,"-"
6896,"nei"
6897,"paveržimu"
6898,","
6899,"nei"
6900,"viliojimu"
6901,","
6902,"nei"
6903,"pašalpa"
6904,","
6905,"nei"
6906,"rodijimu"
6907,"-"
6908,"nei"
6909,"kokia"
6910,"nor"
6911,"priežastimi"
6912,","
6913,"nei"
6914,"vieno"
6915,"ne"
6916,"apgaudami"
6917,","
6918,"ne"
6919,"privadžiodami"
6920,"žalospi"
6921,"kito"
6922,"."
6923,"m."
6924,"kaipog"
6925,"išpildysime"
6926,"ašmą"
6927,","
6928,"kuris"
6929,"draudžia"
6930,"liudijimo"
6931,"ne"
6932,"teisaus"
6933,"?"
6934,"mo."
6935,"ne"
6936,"bylodami"
6937,"ne"
6938,"tiesos"
6939,"prieš"
6940,"artimą"
6941,","
6942,"ne"
6943,"murmėdami"
6944,","
6945,"ne"
6946,"apreikšdami"
6947,"nuodėmių"
6948,"nežinomų"
6949,"tiktai"
6950,"išėmus"
6951,"iškados"
6952,"nei"
6953,"padėjimu"
6954,"."
6955,"ne"
6956,"primitindami"
6957,"."
6958,"sviečijimo"
6959,"."
6960,"ne"
6961,"ruzgėdami"
6962,","
6963,"jei"
6964,"būtų"
6965,"drin"
6966,"išvaistymo"
6967,"jų"
6968,","
6969,"tam"
6970,"kuriam"
6971,"pridera"
6972,"-"
6973,"arba"
6974,"ko"
6975,"kito"
6976,"gero"
6977,","
6978,"ir"
6979,"priderančio"
6980,"galo"
6981,"ne"
6982,"apkalbėdami"
6983,"artimo"
6984,","
6985,"nei"
6986,"bylodami"
6987,"ne"
6988,"tiesos"
6989,"-"
6990,"bet"
6991,"gandžiau"
6992,"apie"
6993,"visus"
6994,"gerai"
6995,","
6996,"kalbėdami"
6997,","
6998,"kaip"
6999,"norėtumbime,norėtumėme"
7000,"idant"
7001,"ir"
7002,"kiti"
7003,"apie"
7004,"mus"
7005,"kalbėtų"
7006,"."
7007,"m."
7008,"kaip"
7009,"užlaikysime"
7010,"devintą"
7011,"?"
7012,"mo."
7013,"ne"
7014,"geisdami"
7015,"svetimos"
7016,"moters"
7017,","
7018,"ir"
7019,"ne"
7020,"jokios"
7021,"kitos"
7022,"bjaurybės"
7023,"-"
7024,"ir"
7025,"todrin"
7026,"pridera"
7027,"sergėti"
7028,"akis"
7029,","
7030,"ir"
7031,"vangstyti"
7032,"kitų"
7033,"priepuolių"
7034,","
7035,"drin"
7036,"apsaugojimo"
7037,"širdies"
7038,"-"
7039,"ir"
7040,"tekėti"
7041,"maldumpi"
7042,","
7043,"idant"
7044,"pergalėtumbime,pergalėtumėme"
7045,","
7046,"ir"
7047,"pravytumbime,pavytumėme"
7048,"visus"
7049,"mūsų"
7050,"pagundymus"
7051,"."
7052,"m."
7053,"kaip"
7054,"išpildysime"
7055,"dešimtą"
7056,"?"
7057,"išliečijimo"
7058,"."
7059,"mieliau"
7060,"saugotis"
7061,"."
7062,"pritikimų"
7063,"."
7064,"bėgti"
7065,"."
7066,"mo."
7067,"ne"
7068,"geisdami"
7069,"turto"
7070,","
7071,"ir"
7072,"visokio"
7073,"daikto"
7074,"artimo"
7075,","
7076,"būdu"
7077,"ne"
7078,"patogiu"
7079,","
7080,"nei"
7081,"vėl"
7082,"pavydėdami"
7083,"jam"
7084,","
7085,"jo"
7086,"gero"
7087,"."
7088,"m."
7089,"kame"
7090,"gi"
7091,"užsirakina"
7092,","
7093,"toji"
7094,"dešimtis"
7095,"prisakymų"
7096,"?"
7097,"mo."
7098,"dvejete"
7099,"prisakymų"
7100,"apie"
7101,"meilę"
7102,","
7103,"tai"
7104,"esti"
7105,"tuose"
7106,"-"
7107,"mylėk"
7108,"Viešpatį"
7109,"Dievą"
7110,"ant"
7111,"viso"
7112,","
7113,"o"
7114,"artimą"
7115,"kaip"
7116,"patį"
7117,"save"
7118,","
7119,"drin"
7120,"Viešpaties"
7121,"Dievo"
7122,"."
7123,"trumpai"
7124,"sakant"
7125,","
7126,"visas"
7127,"zokonas"
7128,"Dievo"
7129,"užsirakina"
7130,"saldžiausiame"
7131,"prisakyme"
7132,"meilės"
7133,","
7134,"kuri"
7135,"mums"
7136,"duodi"
7137,"Viešpatie"
7138,"Dieve"
7139,"užsaugoti"
7140,","
7141,"iš"
7142,"malonės"
7143,"savos"
7144,"šventos"
7145,"."
7146,"apie"
7147,"prisakymus"
7148,"bažnyčios"
7149,"."
7150,"m."
7151,"kalbėk"
7152,"prisakymus"
7153,"bažnyčios"
7154,"?"
7155,"mo."
7156,"1"
7157,"-"
7158,"mišios"
7159,"šventos"
7160,"kiekvienoje"
7161,"šventėje"
7162,"viežlyvai"
7163,"klausysi"
7164,"."
7165,"2"
7166,"-"
7167,"pasnykus"
7168,"prisakytus"
7169,"dienomis"
7170,"savomis"
7171,"saugosi"
7172,","
7173,"ir"
7174,"ėdesių"
7175,"uždraustų"
7176,","
7177,"tai"
7178,"esti"
7179,","
7180,"su"
7181,"smarsu"
7182,"jose"
7183,"nevalgysi"
7184,"."
7185,"3"
7186,"-"
7187,"nuodėmes"
7188,"savo"
7189,"tikram"
7190,"kunigui"
7191,"tavo"
7192,","
7193,"jei"
7194,"ne"
7195,"dažniau"
7196,","
7197,"bent"
7198,"metuose"
7199,"kartą"
7200,","
7201,"išpažinsi"
7202,"."
7203,"4"
7204,"-"
7205,"sakramentą"
7206,"kūno"
7207,"ir"
7208,"kraujo"
7209,","
7210,"Viešpaties"
7211,"mūsų"
7212,"Jėzaus"
7213,"Kristaus"
7214,","
7215,"jei"
7216,"ne"
7217,"tankiau"
7218,","
7219,"bent"
7220,"metuose"
7221,"kartą"
7222,","
7223,"o"
7224,"ypačiai"
7225,"ant"
7226,"Velykų"
7227,","
7228,"priimsi"
7229,"."
7230,"5"
7231,"-"
7232,"desetinas"
7233,"teisiai"
7234,"atiduosi"
7235,"."
7236,"m."
7237,"kodrin"
7238,"bažnyčia"
7239,"turi"
7240,"tūlas"
7241,"ceremonijas"
7242,"ir"
7243,"viršutinius"
7244,"darbus"
7245,"pagerbime"
7246,"?"
7247,"mo."
7248,"pirmiausiai"
7249,"drin"
7250,"didesnio"
7251,"pagerbimo"
7252,","
7253,"ir"
7254,"priderėjimo"
7255,"liaupsės"
7256,"Dievo"
7257,"."
7258,"antra"
7259,"drin"
7260,"pajudinimo"
7261,"žmonių"
7262,"nobažnystėspi"
7263,","
7264,"ir"
7265,"įtaisymo"
7266,","
7267,"idant"
7268,"per"
7269,"tuos"
7270,"viršutinius"
7271,"daiktus"
7272,"išmanytų"
7273,"vidutinius"
7274,"trečia"
7275,","
7276,"jog"
7277,"turime"
7278,"nuo"
7279,"gi"
7280,"Dievo"
7281,"dūšią"
7282,"ir"
7283,"kūną"
7284,"dėl"
7285,"to"
7286,"jam"
7287,"turime"
7288,"tuo"
7289,"abejetu"
7290,"tarnauti"
7291,","
7292,"ir"
7293,"jį"
7294,"liaupsinti"
7295,"."
7296,"apie"
7297,"nuodėmes"
7298,"didžiausias"
7299,","
7300,"kurias"
7301,"vadina"
7302,"marinančiomis"
7303,"."
7304,"m."
7305,"bylojome"
7306,"apie"
7307,"gerus"
7308,"darbus"
7309,","
7310,"sakai"
7311,"man"
7312,"dabar"
7313,","
7314,"kiek"
7315,"yra"
7316,"nuodėmių"
7317,","
7318,"kurias"
7319,"alga"
7320,"marinančiomis"
7321,"?"
7322,"mo."
7323,"septynios"
7324,"."
7325,"1"
7326,"-"
7327,"didžiavimas"
7328,"."
7329,"2"
7330,"-"
7331,"troškumas"
7332,"lobio"
7333,"."
7334,"3"
7335,"-"
7336,"bjaurybė"
7337,"."
7338,"4"
7339,"-"
7340,"rūstybė"
7341,"."
7342,"5"
7343,"-"
7344,"pavydas"
7345,"."
7346,"6"
7347,"-"
7348,"apsirijimas"
7349,"."
7350,"7"
7351,"-"
7352,"tingėjimas"
7353,"."
7354,"tos"
7355,"yra"
7356,"priežastimi"
7357,"ir"
7358,"galva"
7359,"kitų"
7360,","
7361,"visų"
7362,"nuodėmių"
7363,","
7364,"ir"
7365,"todrin"
7366,"jas"
7367,"didžiausiomis"
7368,"vadina"
7369,"-"
7370,"norint"
7371,"kartais"
7372,"gali"
7373,"būti"
7374,","
7375,"atlaidintomis"
7376,"."
7377,"m."
7378,"kas"
7379,"tai"
7380,"yra"
7381,"nuodėmė"
7382,"mo."
7383,"yra"
7384,"pageidimas"
7385,","
7386,"kalbėjimas"
7387,","
7388,"ir"
7389,"darbas"
7390,"prieš"
7391,"vadina"
7392,"."
7393,"putlumas"
7394,"."
7395,"lepumas"
7396,"."
7397,"godas"
7398,"."
7399,"valią"
7400,"Dievo"
7401,","
7402,"ir"
7403,"zokoną"
7404,"jo"
7405,"veikiąs"
7406,"."
7407,"m."
7408,"ką"
7409,"pikto"
7410,"daro"
7411,"nuodėmė"
7412,"marinantiji"
7413,"?"
7414,"mo."
7415,"daro"
7416,"šitai"
7417,","
7418,"jog"
7419,"žmogus"
7420,"paterioja"
7421,"Dievą"
7422,","
7423,"ir"
7424,"garbą"
7425,"dangujęją"
7426,","
7427,"sau"
7428,"žadėtą"
7429,"-"
7430,"ir"
7431,"daro"
7432,"jį"
7433,"kaltą"
7434,"amžinos"
7435,"kančios"
7436,"pragaro"
7437,"."
7438,"m."
7439,"kodrinag"
7440,"ją"
7441,"vadina"
7442,"marinančia"
7443,"?"
7444,"mo."
7445,"jog"
7446,"ji"
7447,"užmuša"
7448,","
7449,"ir"
7450,"numarina"
7451,"dūšią"
7452,","
7453,"ir"
7454,"daro"
7455,"tai"
7456,","
7457,"jog"
7458,"atima"
7459,"sveikatą"
7460,","
7461,"ir"
7462,"gyvatą"
7463,"jos"
7464,","
7465,"tai"
7466,"esti"
7467,","
7468,"malonę"
7469,"Dievo"
7470,"."
7471,"m."
7472,"nuodėmė"
7473,"atleistina"
7474,"ką"
7475,"daro"
7476,"?"
7477,"mo."
7478,"ne"
7479,"terioja"
7480,"malonės"
7481,"Dievo"
7482,","
7483,"nei"
7484,"nupelno"
7485,"amžino"
7486,"-"
7487,"peklos"
7488,"verta"
7489,"atleidimo"
7490,"."
7491,"paskandinimo"
7492,"-"
7493,"bet"
7494,"daro"
7495,"žmogų"
7496,"užaušusiu"
7497,","
7498,"ir"
7499,"užvėsusiu"
7500,"meilėje"
7501,","
7502,"ir"
7503,"tarnavime"
7504,","
7505,"arba"
7506,"darbuose"
7507,"Dievo"
7508,","
7509,"ir"
7510,"nupelno"
7511,"kančią"
7512,"šio"
7513,","
7514,"amžio"
7515,","
7516,"bei"
7517,"vėl"
7518,"skiria"
7519,"kelią"
7520,"nuodėmėspi"
7521,"marinančiospi"
7522,"."
7523,"¶"
7524,"čia"
7525,"gali"
7526,"prisiminėti"
7527,","
7528,"idant"
7529,"nuodėmės"
7530,"visokios"
7531,"saugotųsi"
7532,"kiekvienas"
7533,","
7534,"per"
7535,"kurią"
7536,","
7537,"arba"
7538,"garbą"
7539,"amžiną"
7540,"teriojame"
7541,","
7542,"arba"
7543,"sunkybes"
7544,","
7545,"to"
7546,"pasaulio"
7547,"vertai"
7548,"įgyjame"
7549,"."
7550,"prie"
7551,"gi"
7552,"tam"
7553,"apie"
7554,"sunkybę"
7555,","
7556,"bjaurybę"
7557,"ir"
7558,"niekybę"
7559,"nuodėmės"
7560,"gali"
7561,"pasisakyti"
7562,"."
7563,"penkta"
7564,"dalis"
7565,"apie"
7566,"septynis"
7567,"sakramentus"
7568,"bažnyčios"
7569,"."
7570,"užšalusiu"
7571,"."
7572,"užšalusiu"
7573,"."
7574,"m."
7575,"ką"
7576,"kito"
7577,"reikia"
7578,"daryti"
7579,"?"
7580,"mo."
7581,"reikia"
7582,"žinoti"
7583,"apie"
7584,"septynis"
7585,"sakramentus"
7586,","
7587,"ir"
7588,"priimdinėti"
7589,"juos"
7590,"savu"
7591,"metu"
7592,","
7593,"kad"
7594,"liepia"
7595,","
7596,"ir"
7597,"paženklina"
7598,"bažnyčia"
7599,"Dievo"
7600,"."
7601,"m."
7602,"sakyki"
7603,"gi"
7604,"man"
7605,","
7606,"kurie"
7607,"yra"
7608,"sakramentai"
7609,","
7610,"bažnyčios"
7611,"šventos"
7612,"?"
7613,"mo."
7614,"1"
7615,"-"
7616,"krikštas"
7617,"2"
7618,"-"
7619,"padrūtinimas"
7620,"."
7621,"3"
7622,"-"
7623,"kūnas"
7624,"ir"
7625,"kraujas"
7626,"Viešpaties"
7627,"Jėzaus"
7628,"Kristaus"
7629,"."
7630,"4"
7631,"-"
7632,"gailėjimas"
7633,"už"
7634,"nuodėmes"
7635,"."
7636,"5"
7637,"-"
7638,"pastaras"
7639,"patepimas"
7640,"."
7641,"6"
7642,"-"
7643,"kunigystė"
7644,"."
7645,"7"
7646,"-"
7647,"moterystė"
7648,"."
7649,"m."
7650,"kas"
7651,"įstatė"
7652,"tuos"
7653,"sakramentus"
7654,"?"
7655,"mo."
7656,"Jėzus"
7657,"Kristus"
7658,"gelbėtojas"
7659,"mūsų"
7660,"."
7661,"pažymina"
7662,"."
7663,"pastiprinimas"
7664,"pakūta"
7665,"."
7666,"m."
7667,"kodrin"
7668,"?"
7669,"mo."
7670,"drin"
7671,"atleidimo"
7672,"nuodėmių"
7673,"mūsų"
7674,","
7675,"ir"
7676,"nudalijimo"
7677,"malonės"
7678,"savos"
7679,","
7680,"bei"
7681,"vėl"
7682,"nuopelnų"
7683,","
7684,"savos"
7685,"šventos"
7686,"kančios"
7687,"."
7688,"nes"
7689,"kiekviename"
7690,"sakramente"
7691,"duostisi"
7692,","
7693,"mums"
7694,"malonė"
7695,"Dievo"
7696,","
7697,"drin"
7698,"kokio"
7699,"ypačio"
7700,"daikto"
7701,"."
7702,"bet"
7703,"reikia"
7704,"juos"
7705,"vertai"
7706,"priimti"
7707,"."
7708,"m."
7709,"kam"
7710,"dera"
7711,"sakramentas"
7712,"krikšto"
7713,"švento"
7714,"?"
7715,"mo."
7716,"idant"
7717,"žmogus"
7718,"taptų"
7719,"krikščionimi"
7720,"ir"
7721,"sūnumi"
7722,"Dievo"
7723,"."
7724,"m."
7725,"o"
7726,"kaipog"
7727,"tatai"
7728,"turi"
7729,"būti"
7730,"?"
7731,"mo."
7732,"jog"
7733,"mes"
7734,"visi"
7735,"gemame"
7736,"nuodėmėje"
7737,"pirmgimėje"
7738,"atviržimo"
7739,"."
7740,"skyriaus"
7741,"."
7742,"kurią"
7743,"turime"
7744,"už"
7745,"tėvainumą"
7746,","
7747,"iš"
7748,"pirmųjų"
7749,"gimdytojų"
7750,"mūsų"
7751,"-"
7752,"ir"
7753,"toji"
7754,"nuodėmė"
7755,"su"
7756,"visomis"
7757,"kitomis"
7758,","
7759,"atsileidžia"
7760,"mums"
7761,"ant"
7762,"krikšto"
7763,","
7764,"ir"
7765,"duostisi"
7766,"mums"
7767,"malone"
7768,"Dievo"
7769,"su"
7770,"visomis"
7771,"gamtomis"
7772,"-"
7773,"o"
7774,"taip"
7775,"tampame"
7776,"sūnumis"
7777,","
7778,"ir"
7779,"tėvainiais"
7780,"amžinos"
7781,"gyvatos"
7782,"."
7783,"m."
7784,"kam"
7785,"dera"
7786,"sakramentas"
7787,"padrūtinimo"
7788,"?"
7789,"mo."
7790,"dera"
7791,"ant"
7792,"priėmimo"
7793,"malonės"
7794,","
7795,"ir"
7796,"galybės"
7797,"prieš"
7798,"priešinykus"
7799,"mūsų"
7800,"-"
7801,"ir"
7802,"drin"
7803,"išpažinimo"
7804,"tikėjimo"
7805,"mūsų"
7806,"kurį"
7807,"priėmėme"
7808,"ant"
7809,"krikšto"
7810,"."
7811,"m."
7812,"o"
7813,"sakramentas"
7814,"gailėjimo"
7815,"ką"
7816,"padesti"
7817,"?"
7818,"tėvykštavimą"
7819,"."
7820,"cnatomis"
7821,"."
7822,"stojamės"
7823,"-"
7824,"neprietelius"
7825,"."
7826,"mo."
7827,"idant"
7828,"Dievas"
7829,"visogalis"
7830,","
7831,"atleistų"
7832,"mums"
7833,"nuodėmes"
7834,","
7835,"į"
7836,"gi"
7837,"kurias"
7838,"įpuolėme"
7839,"paskui"
7840,"krikšto"
7841,"švento"
7842,"priėmimą"
7843,"."
7844,"m."
7845,"o"
7846,"kaipag"
7847,"turi"
7848,"prisitaisyti"
7849,","
7850,"kuris"
7851,"nori"
7852,"nuodėmių"
7853,"savų"
7854,"išpažinti"
7855,"?"
7856,"mo."
7857,"turi"
7858,"padaryti"
7859,"tuos"
7860,"tris"
7861,"daiktus"
7862,"."
7863,"pirmiausiai"
7864,"mąstyti"
7865,"gerai"
7866,"nuodėmes"
7867,","
7868,"kurias"
7869,"darė"
7870,"."
7871,"antra"
7872,"turėti"
7873,"graudumą"
7874,","
7875,"ir"
7876,"sopulį"
7877,"širdies"
7878,"už"
7879,"jas"
7880,","
7881,"ir"
7882,"ketinimą"
7883,","
7884,"daugiau"
7885,"ne"
7886,"grįžti"
